_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s0_coordinates,s1_simplemaxdist,s0_name,s0_simplemaxdist,s0_mix,s1_name,s1_simplegrainlength,s1_hash,s1_iteration,s1_mix,s0_hash,s1_coordinates,s0_iteration,_golden,jobname
279850359,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1590,None,None,15,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,3c29d256dddadb7ec687d1f697922381,00,simple,0881e99d24a3cb576f8e194c4314ea77,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850360,0.00,4,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1591,2.00_4.00,0.44_0.44_0.11,15,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,3c29d256dddadb7ec687d1f697922381,00,simple,3c29d256dddadb7ec687d1f697922381,0.44_0.44_0.11,00,True,tune-simple-study-1-rank-iterations
279850361,0.00,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1592,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,06c4750b6e007553891cccec2ffe0267,None,00,True,tune-simple-study-1-rank-iterations
279850362,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1593,2.00_4.00,0.44_0.44_0.11,30,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,06c4750b6e007553891cccec2ffe0267,00,simple,06c4750b6e007553891cccec2ffe0267,0.44_0.44_0.11,00,True,tune-simple-study-1-rank-iterations
279850363,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1594,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,5e21818101d7a4af83e66d758f361cb9,None,00,True,tune-simple-study-1-rank-iterations
279850364,0.25,4,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,1595,2.00_4.00,0.44_0.44_0.11,5,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,5e21818101d7a4af83e66d758f361cb9,00,simple,5e21818101d7a4af83e66d758f361cb9,0.44_0.44_0.11,00,True,tune-simple-study-1-rank-iterations
279850365,0.00,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1596,None,None,15,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,0b701666d7350627b67bb7f93f116016,01,simple,dcddb696d2dbff2d47c4ab016491afef,0.44_0.44_0.11,04,True,tune-simple-study-1-rank-iterations
279850366,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1597,2.00_4.00,0.44_0.44_0.11,15,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,0b701666d7350627b67bb7f93f116016,01,simple,0b701666d7350627b67bb7f93f116016,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850368,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1598,None,None,30,mp3/mix-tones-iteration-03.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,435d4a74073686a84e95d33407168989,01,simple,d6586c064366081bc03656b73da40eb4,0.44_0.44_0.11,03,True,tune-simple-study-1-rank-iterations
279850369,0.25,4,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1599,2.00_4.00,0.44_0.44_0.11,30,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,435d4a74073686a84e95d33407168989,01,simple,435d4a74073686a84e95d33407168989,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850370,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1600,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,05bf75f9ef09c42277888a87c2cc055a,None,01,True,tune-simple-study-1-rank-iterations
279850371,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1601,2.00_4.00,0.44_0.44_0.11,5,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,2.00_4.00,05bf75f9ef09c42277888a87c2cc055a,01,simple,05bf75f9ef09c42277888a87c2cc055a,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850372,0.00,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1602,None,None,15,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,8e4ac485ec7e8fb7d7ad49dda656ac8b,02,simple,a12a927747db44ef0122d0ecc867ad67,0.44_0.44_0.11,02,True,tune-simple-study-1-rank-iterations
279850373,0.67,3,,0,false,"",0.0,"s1
same
null
s0","same
null",Sounds are the same.,1603,2.00_4.00,0.44_0.44_0.11,15,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,8e4ac485ec7e8fb7d7ad49dda656ac8b,02,simple,8e4ac485ec7e8fb7d7ad49dda656ac8b,0.44_0.44_0.11,02,True,tune-simple-study-1-rank-iterations
279850374,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1604,None,None,30,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,a4903ee882ed83d6a8d479a69adedf10,02,simple,0881e99d24a3cb576f8e194c4314ea77,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850375,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1605,2.00_4.00,0.44_0.44_0.11,30,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,a4903ee882ed83d6a8d479a69adedf10,02,simple,a4903ee882ed83d6a8d479a69adedf10,0.44_0.44_0.11,02,True,tune-simple-study-1-rank-iterations
279850376,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1606,None,None,5,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,f1dc33a6d1913034edb2d972c35924a2,02,simple,dcddb696d2dbff2d47c4ab016491afef,0.44_0.44_0.11,04,True,tune-simple-study-1-rank-iterations
279850377,0.17,6,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1607,2.00_4.00,0.44_0.44_0.11,5,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,f1dc33a6d1913034edb2d972c35924a2,02,simple,f1dc33a6d1913034edb2d972c35924a2,0.44_0.44_0.11,02,True,tune-simple-study-1-rank-iterations
279850378,0.00,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1608,None,None,15,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,67b337ed141beebb31c9058914e5d870,03,simple,a12a927747db44ef0122d0ecc867ad67,0.44_0.44_0.11,02,True,tune-simple-study-1-rank-iterations
279850379,0.17,6,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1609,2.00_4.00,0.44_0.44_0.11,15,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,67b337ed141beebb31c9058914e5d870,03,simple,67b337ed141beebb31c9058914e5d870,0.44_0.44_0.11,03,True,tune-simple-study-1-rank-iterations
279850380,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1610,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,5b74960629100145a554222e735f6f1c,None,03,True,tune-simple-study-1-rank-iterations
279850381,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1611,2.00_4.00,0.44_0.44_0.11,30,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,5b74960629100145a554222e735f6f1c,03,simple,5b74960629100145a554222e735f6f1c,0.44_0.44_0.11,03,True,tune-simple-study-1-rank-iterations
279850382,0.00,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1612,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,5d7424ca8885ed4fbee725ff65d41cf7,None,03,True,tune-simple-study-1-rank-iterations
279850383,0.33,3,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1613,2.00_4.00,0.44_0.44_0.11,5,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,5d7424ca8885ed4fbee725ff65d41cf7,03,simple,5d7424ca8885ed4fbee725ff65d41cf7,0.44_0.44_0.11,03,True,tune-simple-study-1-rank-iterations
279850384,0.33,3,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1614,2.00_4.00,0.44_0.44_0.11,None,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,ad6379e8ad2c51707cac6ff22381a61c,None,04,True,tune-simple-study-1-rank-iterations
279850385,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1615,2.00_4.00,0.44_0.44_0.11,15,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,ad6379e8ad2c51707cac6ff22381a61c,04,simple,ad6379e8ad2c51707cac6ff22381a61c,0.44_0.44_0.11,04,True,tune-simple-study-1-rank-iterations
279850386,0.00,4,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1616,None,None,30,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,04b0197c46b6823e69d90f08d2bd58bb,04,simple,0b1f9635282b5445671290fe7205e2ac,0.44_0.44_0.11,00,True,tune-simple-study-1-rank-iterations
279850387,0.00,4,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,1617,2.00_4.00,0.44_0.44_0.11,30,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,04b0197c46b6823e69d90f08d2bd58bb,04,simple,04b0197c46b6823e69d90f08d2bd58bb,0.44_0.44_0.11,04,True,tune-simple-study-1-rank-iterations
279850388,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1618,None,None,5,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,3432ded1f51e2b05350057e0bf25dd6a,04,simple,0881e99d24a3cb576f8e194c4314ea77,0.44_0.44_0.11,01,True,tune-simple-study-1-rank-iterations
279850389,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1619,2.00_4.00,0.44_0.44_0.11,5,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,3432ded1f51e2b05350057e0bf25dd6a,04,simple,3432ded1f51e2b05350057e0bf25dd6a,0.44_0.44_0.11,04,True,tune-simple-study-1-rank-iterations
279850392,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1620,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,b2d56bb32d2ab345a140ab70e2dd311d,None,00,True,tune-simple-study-1-rank-iterations
279850393,0.00,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1621,0.50_1.00,0.67_0.17_0.17,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,b2d56bb32d2ab345a140ab70e2dd311d,00,simple,b2d56bb32d2ab345a140ab70e2dd311d,0.67_0.17_0.17,00,True,tune-simple-study-1-rank-iterations
279850394,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1622,None,None,30,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,0.50_1.00,25fb134bd8ae8e74530d4995704b2f9a,00,simple,a12a927747db44ef0122d0ecc867ad67,0.67_0.17_0.17,02,True,tune-simple-study-1-rank-iterations
279850395,0.00,7,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1623,0.50_1.00,0.67_0.17_0.17,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,0.50_1.00,25fb134bd8ae8e74530d4995704b2f9a,00,simple,25fb134bd8ae8e74530d4995704b2f9a,0.67_0.17_0.17,00,True,tune-simple-study-1-rank-iterations
279850396,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1624,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,0ad6945d62c5207e6336b206c5005e50,None,00,True,tune-simple-study-1-rank-iterations
279850397,0.33,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1625,0.50_1.00,0.67_0.17_0.17,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,0.50_1.00,0ad6945d62c5207e6336b206c5005e50,00,simple,0ad6945d62c5207e6336b206c5005e50,0.67_0.17_0.17,00,True,tune-simple-study-1-rank-iterations
279850398,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1626,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,ae239dc4167f3f017bef297613529e85,None,01,True,tune-simple-study-1-rank-iterations
279850399,0.00,4,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,1627,0.50_1.00,0.67_0.17_0.17,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,ae239dc4167f3f017bef297613529e85,01,simple,ae239dc4167f3f017bef297613529e85,0.67_0.17_0.17,01,True,tune-simple-study-1-rank-iterations
279850400,0.25,4,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1628,None,None,30,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,0.50_1.00,1a821d3e4ec895d6cfd6a74f796f4e29,01,simple,0b1f9635282b5445671290fe7205e2ac,0.67_0.17_0.17,00,True,tune-simple-study-1-rank-iterations
279850401,0.00,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1629,0.50_1.00,0.67_0.17_0.17,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,0.50_1.00,1a821d3e4ec895d6cfd6a74f796f4e29,01,simple,1a821d3e4ec895d6cfd6a74f796f4e29,0.67_0.17_0.17,01,True,tune-simple-study-1-rank-iterations
279850402,0.33,3,,0,false,"",0.0,"s0
s1
null
same",s0,Sound 2 is obviously a series of synthesized tones.,1630,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,8ea513631d294951fd0d21ed7ae57ea7,None,01,True,tune-simple-study-1-rank-iterations
279850403,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1631,0.50_1.00,0.67_0.17_0.17,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,0.50_1.00,8ea513631d294951fd0d21ed7ae57ea7,01,simple,8ea513631d294951fd0d21ed7ae57ea7,0.67_0.17_0.17,01,True,tune-simple-study-1-rank-iterations
279850404,0.50,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1632,None,None,15,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,1bf387173c9e624b02c4e8d816900f1d,02,simple,0881e99d24a3cb576f8e194c4314ea77,0.67_0.17_0.17,01,True,tune-simple-study-1-rank-iterations
279850405,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1633,0.50_1.00,0.67_0.17_0.17,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,1bf387173c9e624b02c4e8d816900f1d,02,simple,1bf387173c9e624b02c4e8d816900f1d,0.67_0.17_0.17,02,True,tune-simple-study-1-rank-iterations
279850406,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1634,None,None,30,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,edd8d4805a0a48a641128d7a88fda236,02,simple,a12a927747db44ef0122d0ecc867ad67,0.67_0.17_0.17,02,True,tune-simple-study-1-rank-iterations
279850407,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1635,0.50_1.00,0.67_0.17_0.17,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,edd8d4805a0a48a641128d7a88fda236,02,simple,edd8d4805a0a48a641128d7a88fda236,0.67_0.17_0.17,02,True,tune-simple-study-1-rank-iterations
279850408,1.00,1,,0,false,"",0.0,"s1
s0
null
same",s0,Sound 2 is obviously a series of synthesized tones.,1636,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,ee0ddcf5cd03a01a16898073313f5999,None,02,True,tune-simple-study-1-rank-iterations
279850409,0.50,2,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1637,0.50_1.00,0.67_0.17_0.17,5,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,0.50_1.00,ee0ddcf5cd03a01a16898073313f5999,02,simple,ee0ddcf5cd03a01a16898073313f5999,0.67_0.17_0.17,02,True,tune-simple-study-1-rank-iterations
279850410,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1638,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,2376f3da3e2046dac72429b0422a687a,None,03,True,tune-simple-study-1-rank-iterations
279850412,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1639,0.50_1.00,0.67_0.17_0.17,15,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,2376f3da3e2046dac72429b0422a687a,03,simple,2376f3da3e2046dac72429b0422a687a,0.67_0.17_0.17,03,True,tune-simple-study-1-rank-iterations
279850413,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1640,0.50_1.00,0.67_0.17_0.17,None,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,baf94b6fd4daf554cc7984e50a58a3e9,None,03,True,tune-simple-study-1-rank-iterations
279850414,0.00,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1641,0.50_1.00,0.67_0.17_0.17,30,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3,0.50_1.00,baf94b6fd4daf554cc7984e50a58a3e9,03,simple,baf94b6fd4daf554cc7984e50a58a3e9,0.67_0.17_0.17,03,True,tune-simple-study-1-rank-iterations
